country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Africa,2004,0,904781595.0,0.0,0.0,0.0,0.0,0.0,2.376,2.15,0.417,0.0,555.515,10.04,102.113,1236.941,1119.162,253.918,229.74,2.212,35.395,1807.746,1635.615,44.586,29.537,515.35,515.27,13.599,7.087,250.754,4187.799,0.0,7.235,235.371,453.667,410.47,3855.892,3488.74,79.661,92.074,10.058,71.562,783.068,165.598,149.83,865.478,5.114,79.581,1808.019,1635.863,29.078,20.667,286.24,5.625,11.86,251.336,95.647,86.54,277.787,16.795,6.633,6.036,15.288,299.666,115.829,104.8,331.203,20.339,7.909,0.08,0.016,5.545,1.717,36.958,15.783,14.28,40.847,2.771,0.975,4.046,61.696,1586.511,34.152,30.9,1753.474,11.293,528.725,5759.076,5210.706,5.997,41.871,9.088,3.18,1.03,13.592,1.039,3.515,1.138,10.044,0.617,0.2,0.24,569.497,3789.044,6.109,13.571,262.709,100.046,90.52,290.356,17.567,6.933,22.471,0.013,0.071,0.022,0.02,0.078,0.004,0.002,43.443,0.661,2.214,0.862,0.78,2.447,0.151,0.058
Africa,2005,0,927898412.0,0.0,0.0,0.0,0.0,0.0,3.028,2.81,0.525,0.0,556.632,-7.156,-80.089,1119.813,1039.073,250.146,232.11,0.649,10.62,1774.154,1646.235,43.332,27.352,535.81,535.65,14.1,0.26,9.862,4094.096,0.0,0.374,13.033,463.521,430.1,3773.876,3501.773,80.295,92.178,3.156,24.713,807.782,172.982,160.51,870.55,3.962,64.812,1832.824,1700.675,29.965,21.264,298.16,1.855,3.043,254.379,95.538,88.65,274.146,16.55,6.696,-0.389,-2.777,296.889,113.752,105.55,319.959,19.705,7.815,0.16,0.03,-15.507,-5.928,31.029,13.191,12.24,33.44,2.285,0.817,4.312,68.408,1654.919,40.392,37.48,1783.513,3.67,191.212,5821.669,5401.917,6.997,43.563,9.162,3.81,1.0,1.035,0.074,4.106,1.078,9.874,0.711,0.187,0.241,577.272,3798.906,1.831,3.151,265.86,100.561,93.31,286.518,17.42,6.998,19.606,0.013,0.084,0.022,0.02,0.091,0.004,0.002,1.575,0.021,2.235,0.894,0.83,2.408,0.155,0.059
Africa,2006,0,951740562.0,0.0,0.0,0.0,0.0,0.0,2.784,2.65,0.475,0.0,558.258,1.446,15.024,1107.547,1054.097,251.098,238.98,-0.681,-11.208,1717.933,1635.027,42.839,27.205,560.91,557.86,14.397,1.995,75.802,4071.181,0.0,1.984,69.483,474.268,451.38,3752.342,3571.256,80.913,92.168,4.415,35.661,843.442,181.026,172.29,886.21,8.284,140.889,1934.943,1841.564,30.884,21.768,311.43,3.615,7.538,261.918,96.507,91.85,275.199,16.465,6.76,2.681,6.491,303.38,111.879,106.48,318.763,19.087,7.83,3.05,0.544,-11.217,-3.654,27.375,10.581,10.07,28.763,1.805,0.707,1.136,18.798,1673.717,42.144,40.11,1758.585,2.333,126.003,5808.222,5527.92,7.19,43.196,11.553,3.66,1.01,25.276,2.391,3.846,1.061,12.139,0.656,0.181,0.298,586.147,3874.708,4.374,10.144,276.004,101.299,96.41,290.0,17.282,7.123,29.025,0.024,0.108,0.032,0.03,0.113,0.005,0.003,9.25,0.191,2.426,0.914,0.87,2.549,0.156,0.063
Africa,2007,0,976461747.0,0.0,0.0,0.0,0.0,0.0,2.642,2.58,0.442,0.0,557.319,1.664,17.536,1097.466,1071.633,253.097,247.14,-0.039,-0.638,1673.786,1634.388,42.369,26.66,587.78,583.31,14.511,3.742,144.991,4116.597,0.0,3.785,135.188,483.357,471.98,3795.79,3706.444,80.914,92.207,6.714,56.628,900.07,185.271,180.91,921.766,6.263,115.335,2004.071,1956.899,31.014,22.391,325.09,3.421,7.268,269.185,96.184,93.92,275.674,16.101,6.697,3.736,9.085,312.464,114.014,111.33,319.997,19.086,7.773,4.47,0.76,12.877,3.332,30.707,12.904,12.6,31.447,2.16,0.764,3.646,61.024,1734.741,44.989,43.93,1776.558,2.067,114.278,5778.208,5642.199,7.531,43.156,9.555,3.6,1.02,-16.665,-1.998,3.687,1.045,9.786,0.617,0.175,0.238,597.371,4019.699,2.789,5.753,281.757,101.11,98.73,288.549,16.926,7.009,33.149,0.035,0.143,0.031,0.03,0.146,0.005,0.004,19.196,0.448,2.873,1.208,1.18,2.943,0.202,0.071
Africa,2008,0,1001981577.0,0.0,0.0,0.0,0.0,0.0,2.725,2.73,0.461,0.0,552.744,10.18,109.092,1178.39,1180.725,240.893,241.37,1.607,26.262,1657.366,1660.65,40.719,27.699,597.25,592.77,13.906,6.045,243.003,4254.272,0.0,6.321,234.294,478.262,479.21,3932.945,3940.738,80.842,92.447,3.899,35.092,935.162,189.475,189.85,933.313,3.666,71.732,2024.619,2028.631,32.028,21.938,327.65,1.858,3.298,272.483,95.371,95.56,271.945,16.121,6.392,3.521,8.89,321.355,113.335,113.56,320.719,19.158,7.539,4.48,0.75,14.907,4.358,35.066,12.725,12.75,34.996,2.151,0.823,5.194,90.11,1824.851,47.895,47.99,1821.242,1.014,57.211,5688.139,5699.41,8.096,42.81,9.915,3.92,1.19,3.989,0.36,3.912,1.188,9.896,0.661,0.201,0.233,591.598,4262.703,2.225,4.532,286.289,100.611,100.81,285.723,17.007,6.716,43.928,0.061,0.204,0.04,0.04,0.204,0.007,0.005,29.084,0.813,3.686,1.287,1.29,3.679,0.218,0.086
Africa,2009,0,1028200528.0,0.0,0.0,0.0,0.0,0.0,2.869,2.95,0.495,0.0,547.312,-0.4,-4.723,1143.748,1176.002,225.326,231.68,-0.842,-13.987,1601.5,1646.663,38.904,27.153,600.74,595.51,13.75,1.601,68.248,4212.166,0.0,1.576,62.101,466.125,479.27,3893.053,4002.839,80.481,92.424,0.609,5.698,940.861,187.93,193.23,915.056,-5.697,-115.565,1860.596,1913.066,32.448,21.724,325.93,2.675,5.562,278.046,95.905,98.61,270.42,16.559,6.42,2.61,6.417,327.771,113.052,116.24,318.781,19.519,7.568,5.23,0.871,-1.523,-0.747,34.318,11.253,11.57,33.377,1.943,0.792,3.35,61.125,1885.976,52.869,54.36,1834.25,-3.802,-216.699,5332.336,5482.711,9.128,43.546,10.701,4.31,1.36,9.039,0.786,4.192,1.323,10.408,0.724,0.228,0.247,579.177,4330.951,3.139,7.164,293.453,101.799,104.67,285.404,17.577,6.776,31.888,0.063,0.268,0.058,0.06,0.26,0.01,0.006,21.151,0.752,4.438,1.644,1.69,4.317,0.284,0.102
Africa,2010,0,1055233717.0,0.0,0.0,0.0,0.0,0.0,3.042,3.21,0.484,0.0,537.188,-0.949,-11.162,1103.869,1164.84,228.641,241.27,3.719,61.244,1618.51,1707.907,36.384,26.087,667.11,663.12,14.851,3.098,134.184,4231.418,0.0,2.722,108.948,505.367,533.28,3896.565,4111.787,80.42,92.087,4.238,39.871,980.732,224.187,236.57,929.398,5.316,101.706,1909.313,2014.772,35.675,21.964,356.22,8.173,20.88,298.926,103.768,109.5,283.279,16.513,6.695,8.397,25.366,353.137,123.044,129.84,334.653,19.58,7.909,3.99,0.598,5.63,1.71,36.028,12.225,12.9,34.142,1.945,0.807,4.254,80.238,1966.215,52.538,55.44,1863.298,3.287,180.223,5366.521,5662.934,8.36,44.035,11.243,4.68,1.47,5.665,0.541,4.435,1.393,10.654,0.706,0.222,0.252,628.411,4465.135,8.735,23.656,317.109,110.819,116.94,300.511,17.635,7.102,125.473,0.332,0.6,0.37,0.39,0.568,0.059,0.013,43.754,1.903,6.341,2.246,2.37,6.009,0.357,0.142
Africa,2011,0,1082676070.0,0.0,0.0,0.0,0.0,0.0,3.094,3.35,0.5,0.0,536.974,-1.506,-17.541,1059.688,1147.299,226.069,244.76,-0.549,-9.385,1568.818,1698.522,36.543,25.485,675.41,669.79,14.878,0.824,36.814,4158.168,0.0,0.735,30.21,497.369,538.49,3825.703,4141.997,80.397,92.005,8.136,79.795,1060.527,221.599,239.92,979.542,-0.453,-9.119,1852.496,2005.653,35.82,23.557,359.66,2.834,6.597,305.522,102.127,110.57,282.192,16.508,6.786,2.36,6.309,359.447,121.274,131.3,331.999,19.603,7.984,5.62,0.832,-4.62,-1.874,34.154,11.952,12.94,31.546,1.932,0.759,-1.63,-32.044,1934.171,49.701,53.81,1786.472,-16.641,-942.35,4360.107,4720.584,8.034,42.963,11.526,4.86,1.51,2.503,0.283,4.489,1.395,10.646,0.726,0.225,0.256,618.643,4501.949,3.189,8.184,325.293,109.322,118.36,300.452,17.671,7.226,178.678,1.061,1.661,0.453,0.49,1.534,0.073,0.037,4.461,0.243,6.584,2.254,2.44,6.081,0.364,0.146
Africa,2012,0,1110797495.0,0.0,0.0,0.0,0.0,0.0,2.935,3.26,0.469,0.0,535.505,-2.511,-28.812,1006.922,1118.487,217.672,241.79,4.027,68.392,1590.671,1766.914,34.77,23.933,703.27,695.4,14.88,3.81,171.509,4207.299,0.0,4.106,170.09,507.86,564.13,3881.974,4312.087,81.123,92.268,8.132,86.243,1146.77,236.407,262.6,1032.385,3.052,61.217,1860.708,2066.87,37.762,24.538,372.39,0.43,-0.545,304.977,100.054,111.14,274.557,15.982,6.526,0.954,1.316,360.763,118.176,131.27,324.779,18.877,7.719,7.87,1.119,0.507,-0.035,34.119,11.163,12.4,30.716,1.783,0.73,5.825,112.659,2046.83,53.781,59.74,1842.667,8.976,423.725,4631.185,5144.309,8.591,43.797,12.048,4.85,1.59,4.759,0.522,4.366,1.431,10.846,0.697,0.229,0.258,626.037,4673.458,1.003,1.351,326.644,107.013,118.87,294.063,17.094,6.989,64.869,1.061,2.722,0.477,0.53,2.45,0.076,0.058,5.411,0.314,6.898,2.116,2.35,6.21,0.338,0.148
Africa,2013,0,1140180888.0,0.0,0.0,0.0,0.0,0.0,3.052,3.48,0.488,0.0,529.357,1.044,11.674,991.212,1130.161,206.38,235.31,0.289,5.107,1554.158,1772.021,33.005,23.523,722.14,712.96,14.839,2.805,131.086,4213.844,0.0,2.534,109.26,503.017,573.53,3877.76,4421.348,80.444,92.024,2.003,22.975,1169.745,234.445,267.31,1025.93,-3.69,-76.271,1745.863,1990.599,37.493,24.347,377.41,5.777,15.675,320.652,102.08,116.39,281.229,16.325,6.674,6.701,21.845,382.608,122.288,139.43,335.568,19.556,7.963,9.18,1.271,8.78,2.772,36.891,11.937,13.61,32.356,1.909,0.768,3.645,74.612,2121.441,62.192,70.91,1860.618,-7.338,-377.503,4180.745,4766.805,9.946,44.155,13.124,5.39,1.91,9.669,1.077,4.727,1.675,11.511,0.756,0.268,0.273,625.304,4804.544,6.473,19.072,345.716,110.351,125.82,303.212,17.648,7.196,-20.666,-0.575,2.146,0.447,0.51,1.882,0.072,0.045,42.845,2.896,9.794,3.096,3.53,8.59,0.495,0.204
Africa,2014,0,1170299297.0,0.0,0.0,0.0,0.0,0.0,4.358,5.1,0.69,0.0,521.643,4.747,53.646,1011.541,1183.806,200.197,234.29,3.371,59.74,1565.207,1831.761,31.711,23.98,747.88,738.82,14.966,2.749,132.068,4218.248,0.0,2.445,108.112,501.333,586.71,3870.343,4529.459,79.412,91.752,2.785,32.574,1202.32,235.615,275.74,1027.361,0.274,5.462,1705.599,1996.061,37.322,24.355,385.4,5.465,15.498,336.15,103.973,121.68,287.235,16.47,6.809,6.921,23.976,406.584,129.975,152.11,347.419,20.588,8.236,9.06,1.211,-2.212,-1.032,35.859,12.612,14.76,30.641,1.998,0.726,1.032,21.892,2143.333,65.522,76.68,1831.44,-4.65,-221.665,3883.742,4545.141,10.379,43.417,15.707,8.31,3.21,23.206,2.583,7.101,2.743,13.422,1.125,0.434,0.318,631.309,4936.612,7.94,25.008,370.724,117.363,137.35,316.777,18.59,7.51,141.791,3.012,5.159,1.547,1.81,4.408,0.245,0.104,40.814,3.915,13.708,4.742,5.55,11.713,0.751,0.278
Africa,2015,0,1201108186.0,0.0,0.0,0.0,0.0,0.0,5.137,6.17,0.811,0.0,522.304,-5.471,-64.768,931.672,1119.038,192.164,230.81,-3.972,-72.749,1464.491,1759.012,30.327,22.146,767.26,761.07,15.062,2.359,116.452,4207.001,0.0,2.519,114.084,506.499,608.36,3866.049,4643.543,79.935,91.896,10.234,123.04,1325.36,241.211,289.72,1103.447,4.224,84.318,1732.05,2080.379,38.067,26.229,397.51,-2.955,-11.877,324.274,99.35,119.33,269.979,15.679,6.417,1.123,2.222,408.806,127.141,152.71,340.357,20.065,8.09,6.19,0.807,-11.288,-4.237,31.622,9.133,10.97,26.328,1.441,0.626,2.604,55.812,2199.145,73.124,87.83,1830.93,-1.125,-51.137,3741.548,4494.003,11.54,43.521,20.138,10.65,4.48,31.264,4.431,8.867,3.73,16.766,1.399,0.589,0.399,633.64,5053.064,2.377,6.459,377.184,118.008,141.74,314.03,18.624,7.464,71.132,3.617,8.775,2.664,3.2,7.306,0.42,0.174,76.098,10.288,23.996,7.127,8.56,19.978,1.125,0.475
Africa,2016,0,1232111820.0,0.0,0.0,0.0,0.0,0.0,4.521,5.57,0.724,0.0,517.99,6.01,67.25,962.809,1186.288,188.684,232.48,-0.156,-2.749,1425.409,1756.263,30.23,22.875,775.65,769.03,14.829,2.629,132.862,4208.973,0.0,2.674,124.166,494.85,609.71,3869.542,4767.709,79.283,91.936,3.406,45.135,1370.495,236.196,291.02,1112.314,1.828,38.024,1719.327,2118.404,37.842,26.427,398.35,-2.482,-9.919,314.355,96.193,118.52,255.135,15.412,6.062,2.799,8.772,417.578,129.306,159.32,338.912,20.717,8.052,6.62,0.853,22.792,6.977,38.6,12.345,15.21,31.328,1.978,0.744,0.536,11.781,2210.926,69.969,86.21,1794.42,-5.568,-250.236,3444.304,4243.768,11.21,42.633,20.29,10.26,4.69,0.867,0.152,8.327,3.806,16.468,1.334,0.61,0.391,624.156,5185.926,1.048,1.795,378.978,116.962,144.11,307.584,18.739,7.308,65.227,5.638,14.413,3.936,4.85,11.698,0.631,0.278,25.427,5.923,29.92,8.506,10.48,24.283,1.363,0.577
Africa,2017,0,1263333997.0,0.0,0.0,0.0,0.0,0.0,3.784,4.78,0.598,0.0,511.081,-0.103,-1.221,938.047,1185.067,188.557,238.21,2.269,39.847,1421.722,1796.11,29.809,22.296,805.64,799.13,15.035,2.492,129.229,4207.245,0.0,2.081,99.192,499.654,631.23,3852.427,4866.901,78.99,91.566,5.71,78.25,1448.745,252.119,318.51,1146.763,8.327,176.402,1816.468,2294.806,39.857,27.257,408.42,7.592,21.877,336.232,98.976,125.04,266.146,15.647,6.326,7.774,30.047,447.625,132.902,167.9,354.32,21.01,8.422,6.51,0.808,-5.544,-2.354,36.246,11.945,15.09,28.69,1.888,0.682,1.002,22.164,2233.09,58.979,74.51,1767.616,5.654,239.945,3549.111,4483.713,9.324,42.014,21.307,9.65,4.87,5.451,1.017,7.639,3.855,16.866,1.208,0.609,0.401,632.556,5315.155,9.191,32.401,411.379,120.958,152.81,325.63,19.122,7.74,44.377,6.274,20.687,5.201,6.57,16.375,0.822,0.389,11.462,3.233,33.153,9.142,11.55,26.242,1.445,0.624
Africa,2018,0,1295265310.0,0.0,0.0,0.0,0.0,0.0,3.49,4.52,0.555,0.0,505.282,-1.811,-21.467,898.349,1163.6,187.915,243.4,2.421,43.486,1420.247,1839.596,29.862,21.392,820.54,815.09,14.985,2.338,124.256,4199.457,0.0,2.008,97.751,492.293,637.65,3832.923,4964.652,78.231,91.272,6.544,94.806,1543.551,252.829,327.48,1191.687,5.331,122.347,1866.145,2417.153,40.177,28.377,411.85,6.537,19.883,356.115,102.62,132.92,274.936,16.307,6.547,6.404,26.155,473.78,136.991,177.44,365.778,21.769,8.71,5.45,0.664,-18.41,-6.846,29.4,8.153,10.56,22.698,1.296,0.54,1.093,24.412,2257.502,51.549,66.77,1742.888,1.846,82.77,3525.519,4566.482,8.192,41.503,22.591,9.69,5.17,7.168,1.284,7.481,3.991,17.441,1.189,0.634,0.415,629.284,5439.411,8.688,33.001,444.38,128.838,166.88,343.081,20.474,8.17,29.332,5.912,26.599,6.941,8.99,20.536,1.103,0.489,18.558,5.923,39.076,11.797,15.28,30.168,1.875,0.718
Africa,2019,0,1327701380.0,0.0,0.0,0.0,0.0,0.0,3.337,4.43,0.535,0.0,496.659,5.82,67.717,927.405,1231.317,180.485,239.63,-2.337,-42.986,1353.173,1796.61,28.958,22.171,827.63,827.51,14.9,2.101,114.262,4182.923,0.0,1.58,78.43,479.302,636.37,3798.356,5043.083,76.902,90.806,0.4,6.179,1549.73,246.456,327.22,1167.228,0.505,12.201,1829.745,2429.354,39.543,27.905,410.99,3.579,11.386,367.501,102.064,135.51,276.795,16.376,6.617,7.996,35.966,509.746,143.963,191.14,383.931,23.098,9.179,0.12,0.014,17.409,4.991,34.391,10.243,13.6,25.902,1.643,0.619,0.201,4.534,2262.036,52.361,69.52,1703.723,1.183,54.03,3480.084,4620.513,8.401,40.73,22.908,9.67,5.24,1.105,0.317,7.283,3.947,17.254,1.169,0.633,0.412,623.265,5553.673,7.346,30.975,475.355,133.72,177.54,358.029,21.455,8.559,28.256,7.39,33.989,10.432,13.85,25.6,1.674,0.612,30.89,11.882,50.958,13.941,18.51,38.38,2.237,0.918
Africa,2020,0,1360677453.0,0.0,0.0,0.0,0.0,0.0,3.109,4.23,0.524,0.0,488.317,-5.962,-73.416,850.974,1157.901,166.616,226.71,-4.047,-72.706,1266.945,1723.904,28.073,22.072,806.57,807.57,15.394,-5.54,-307.664,3855.439,0.0,-6.705,-338.157,450.055,612.38,3457.782,4704.926,75.83,89.686,-0.888,-13.758,1535.972,234.861,319.57,1128.829,-4.83,-117.327,1699.173,2312.027,39.572,29.279,394.35,4.989,16.917,384.418,104.521,142.22,282.52,17.611,7.328,6.33,30.299,540.045,143.451,195.19,396.894,24.17,10.294,-1.0,-0.124,2.6,0.764,35.155,8.54,11.62,25.836,1.439,0.67,-11.095,-250.983,2011.053,48.579,66.1,1477.979,-16.756,-774.202,2826.761,3846.311,8.185,38.335,22.349,9.29,5.06,-2.379,-0.559,6.827,3.719,16.425,1.15,0.627,0.426,593.506,5246.009,6.612,29.534,504.89,134.911,183.57,371.058,22.731,9.624,24.542,8.186,42.175,10.583,14.4,30.996,1.783,0.804,10.197,4.99,55.948,12.979,17.66,41.117,2.187,1.066
Africa,2021,0,1393676724.0,0.0,0.0,0.0,0.0,0.0,3.15,4.39,0.523,0.0,483.898,0.936,10.839,838.602,1168.741,161.164,224.61,-2.643,-45.569,1204.25,1678.334,26.76,21.043,839.32,839.35,15.112,5.872,308.065,3985.195,0.0,6.189,291.172,455.242,634.46,3584.833,4996.098,75.589,89.954,7.021,107.843,1643.815,241.95,337.2,1179.481,11.385,263.22,1847.808,2575.247,40.174,29.597,406.16,4.813,17.029,401.447,104.199,145.22,288.049,17.301,7.228,3.426,16.87,556.915,147.014,204.89,399.601,24.411,10.027,-0.03,-0.004,-25.272,-8.98,26.175,8.718,12.15,18.781,1.448,0.471,8.577,172.489,2183.542,52.128,72.65,1566.749,4.236,162.931,2876.737,4009.241,8.656,39.314,22.189,9.51,5.12,-0.497,-0.16,6.824,3.674,15.922,1.133,0.61,0.4,602.256,5554.074,5.514,25.85,530.74,138.296,192.74,380.82,22.963,9.556,2.842,1.04,43.215,12.284,17.12,31.008,2.04,0.778,14.613,7.941,63.889,14.989,20.89,45.842,2.489,1.15
Africa (BP),2001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.265,12.196,0.0,975.926,0.0,214.431,-0.251,-3.817,0.0,1514.537,46.706,29.399,0.0,459.113,13.831,3.477,111.531,0.0,0.0,3.478,102.287,0.0,362.818,0.0,3043.227,79.026,91.676,13.975,77.814,634.636,0.0,100.978,0.0,2.768,37.401,0.0,1388.413,21.994,19.118,0.0,7.459,15.046,237.576,0.0,80.869,0.0,17.614,7.157,4.003,9.244,276.334,0.0,94.354,0.0,20.551,8.324,0.0,0.0,-17.61,-6.698,30.218,0.0,10.719,0.0,2.335,0.91,0.864,12.278,1432.664,0.0,47.409,0.0,-1.004,-43.346,0.0,4275.976,10.326,43.158,7.275,2.335,0.0,2.921,0.186,0.0,0.0,0.0,0.509,0.0,0.219,0.0,3319.561,7.621,15.942,246.117,0.0,83.635,0.0,18.217,7.414,25.283,0.009,0.044,0.0,0.015,0.0,0.003,0.001,136.798,0.702,1.221,0.0,0.416,0.0,0.091,0.037
Africa (BP),2002,0,0.0,0.0,0.0,0.491,0.0,0.491,0.0,0.0,0.0,0.015,0.0,-4.253,-41.505,0.0,934.422,0.0,222.898,-1.674,-25.354,0.0,1489.183,45.715,27.687,0.0,487.578,14.447,1.668,55.379,0.0,0.0,1.346,40.967,0.0,385.798,0.0,3084.193,79.125,91.385,5.668,35.969,670.605,0.0,115.955,0.0,4.394,61.011,0.0,1449.424,23.782,19.87,0.0,5.141,10.602,248.178,0.0,85.026,0.0,17.439,7.354,6.254,14.412,290.746,0.0,99.764,0.0,20.461,8.615,0.0,0.0,11.867,3.368,33.586,0.0,11.991,0.0,2.459,0.995,3.246,46.502,1479.167,0.0,46.946,0.0,0.673,28.767,0.0,4304.742,9.628,43.828,7.148,2.286,0.0,-2.096,-0.128,0.0,0.0,0.0,0.469,0.0,0.212,0.0,3374.94,5.535,11.044,257.16,0.0,87.773,0.0,18.002,7.62,12.298,0.005,0.049,0.0,0.017,0.0,0.003,0.001,6.739,0.074,1.295,0.0,0.444,0.0,0.091,0.038
Africa (BP),2003,0,0.0,0.0,10.272,0.05,0.0,0.541,0.0,0.0,0.0,0.015,0.0,8.843,82.627,0.0,1017.048,0.0,235.015,7.456,111.037,0.0,1600.22,46.168,28.744,0.0,509.045,14.387,4.84,163.35,0.0,0.0,5.485,169.177,0.0,407.554,0.0,3253.37,80.062,91.948,6.099,40.901,711.507,0.0,123.984,0.0,7.372,106.858,0.0,1556.282,24.356,20.109,0.0,-2.884,-8.702,239.477,0.0,82.575,0.0,16.221,6.768,-1.295,-5.827,284.919,0.0,98.416,0.0,19.333,8.052,0.0,0.0,5.604,1.655,35.24,0.0,12.663,0.0,2.488,0.996,3.086,45.649,1524.815,0.0,48.555,0.0,8.763,377.239,0.0,4681.981,9.538,43.095,8.049,2.622,0.0,14.696,0.902,0.0,0.0,0.0,0.515,0.0,0.227,0.0,3538.289,-2.232,-7.482,249.679,0.0,85.753,0.0,16.846,7.056,19.403,0.009,0.058,0.0,0.02,0.0,0.004,0.002,20.744,0.259,1.553,0.0,0.536,0.0,0.105,0.044
Africa (BP),2004,0,0.0,0.0,17.63,0.095,0.0,0.637,0.0,0.0,0.0,0.017,0.0,10.04,102.113,0.0,1119.162,0.0,245.195,2.212,35.395,0.0,1635.615,45.34,29.537,0.0,540.796,14.273,7.087,250.754,0.0,0.0,7.235,235.371,0.0,432.875,0.0,3488.741,80.044,92.074,10.058,71.561,783.068,0.0,141.143,0.0,5.114,79.581,0.0,1635.863,26.099,20.667,0.0,5.625,11.86,251.336,0.0,87.219,0.0,16.128,6.633,6.1,15.384,300.303,0.0,104.356,0.0,19.297,7.926,0.0,0.0,5.545,1.717,36.958,0.0,13.365,0.0,2.471,0.975,4.046,61.696,1586.511,0.0,46.538,0.0,11.293,528.725,0.0,5210.706,8.605,41.871,9.088,2.979,0.0,13.592,1.039,0.0,0.0,0.0,0.551,0.0,0.24,0.0,3789.044,6.181,13.667,263.345,0.0,90.991,0.0,16.825,6.95,22.471,0.013,0.071,0.0,0.025,0.0,0.005,0.002,43.443,0.661,2.214,0.0,0.768,0.0,0.142,0.058
Africa (BP),2005,0,0.0,0.0,-61.856,-0.394,0.0,0.243,0.0,0.0,0.0,0.006,0.0,-7.156,-80.089,0.0,1039.073,0.0,248.812,0.649,10.619,0.0,1646.235,44.396,27.352,0.0,560.444,14.753,0.26,9.862,0.0,0.0,0.374,13.033,0.0,453.133,0.0,3501.773,80.852,92.178,3.156,24.713,807.782,0.0,151.724,0.0,3.962,64.812,0.0,1700.675,27.072,21.264,0.0,1.855,3.043,254.379,0.0,88.838,0.0,15.851,6.696,-0.762,-3.171,297.132,0.0,103.95,0.0,18.548,7.822,0.0,0.0,-15.507,-5.928,31.029,0.0,11.293,0.0,2.015,0.817,4.312,68.408,1654.919,0.0,52.596,0.0,3.67,191.212,0.0,5401.917,9.385,43.563,9.162,3.01,0.0,1.035,0.074,0.0,0.0,0.0,0.537,0.0,0.241,0.0,3798.906,1.388,2.758,266.103,0.0,92.657,0.0,16.533,7.005,19.606,0.013,0.084,0.0,0.029,0.0,0.005,0.002,1.575,0.021,2.235,0.0,0.78,0.0,0.139,0.059
